ID,ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
658,10046.0,yes,209 north main street,empty,empty,wedowee,al,35233.0,jefferson,2562651000.0,acute care hospitals,315 patients,no,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,12%,16 patients,hf-4
659,10046.0,wedowee hospital,209 north main street,empty,empty,wedowee,al,35233.0,randolph,2562651000.0,acute care hospitals,government - local,no,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,empty,empty,al_scip-card-2
660,10046.0,wedowee hospital,209 north main street,empty,empty,wedowee,al,35233.0,randolph,2562651000.0,acute care hospitals,government - local,no,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,empty,empty,al_hf-4
661,10046.0,wedowee hospital,101 sivley rd,empty,empty,wedowee,al,35233.0,randolph,2562651000.0,acute care hospitals,government - local,no,surgical infection prevention,al_pn-6,surgery patients who were given the  right kind  of antibiotic to help prevent infection,empty,empty,al_scip-inf-2
662,10046.0,wedowee hospital,209 north main street,empty,empty,wedowee,al,35233.0,randolph,2562651000.0,acute care hospitals,government - local,no,surgical infection prevention,butler,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),empty,empty,al_scip-inf-3
663,10046.0,wedowee hospital,209 north main street,empty,empty,wedowee,al,35233.0,randolph,2562651000.0,acute care hospitals,government - local,no,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,empty,empty,al_scip-inf-4
664,10046.0,wedowee hospital,209 north main street,empty,empty,wedowee,al,35233.0,randolph,2562651000.0,acute care hospitals,northwest medical center,yes,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),empty,empty,al_scip-inf-6
665,10046.0,wedowee hospital,209 north main street,empty,empty,wedowee,al,35233.0,jefferson,2562651000.0,acute care hospitals,government - local,no,surgical infection prevention,scip-vte-1,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),empty,empty,al_scip-vte-1
666,10046.0,wedowee hospital,209 north main street,empty,empty,wedowee,al,35233.0,randolph,2562651000.0,acute care hospitals,government - local,no,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,empty,empty,al_hf-4
667,10046.0,university of alabama hospital,619 south 19th street,empty,empty,birmingham,al,35233.0,jefferson,2562651000.0,acute care hospitals,government - state,yes,heart attack,ami-1,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),98%,229 patients,al_ami-1
668,10046.0,university of alabama hospital,619 south 19th street,empty,empty,birmingham,al,35233.0,jefferson,2562651000.0,acute care hospitals,government - state,yes,heart attack,ami-2,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),98%,316 patients,al_ami-2
669,10046.0,university of alabama hospital,619 south 19th street,empty,empty,birmingham,al,35233.0,jefferson,2562651000.0,acute care hospitals,government - state,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),91%,87 patients,al_ami-3
670,10046.0,university of alabama hospital,619 south 19th street,empty,empty,birmingham,al,35233.0,jefferson,2562651000.0,acute care hospitals,government - state,yes,heart attack,ami-3,heart attack patients given smoking cessation advice/counseling,100%,147 patients,al_ami-4
671,10046.0,university of alabama hospital,619 south 19th street,empty,empty,birmingham,al,35233.0,jefferson,2562651000.0,acute care hospitals,government - state,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,97%,331 patients,al_ami-5
672,10046.0,university of alabama hospital,619 south 19th street,empty,empty,birmingham,al,35233.0,jefferson,2562651000.0,acute care hospitals,government - state,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empty,acute care hospitals,al_ami-7a
673,10046.0,university of alabama hospital,619 south 19th street,empty,empty,birmingham,al,35233.0,jefferson,2562651000.0,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,98%,47 patients,al_ami-8a
674,10046.0,university of alabama hospital,619 south 19th street,empty,empty,birmingham,al,35233.0,jefferson,2562651000.0,acute care hospitals,government - state,yes,heart failure,ami-3,heart failure patients given discharge instructions,46%,618 patients,al_hf-1
675,10046.0,university of alabama hospital,619 south 19th street,empty,empty,birmingham,al,35233.0,jefferson,2562651000.0,acute care hospitals,government - state,yes,heart failure,hf-2,yes,96%,315 patients,al_hf-2
676,10046.0,university of alabama hospital,619 south 19th street,empty,empty,birmingham,al,35233.0,jefferson,2562651000.0,acute care hospitals,government - state,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),94%,343 patients,al_hf-3
677,10046.0,university of alabama hospital,619 south 19th street,empty,empty,birmingham,al,35233.0,jefferson,2562651000.0,acute care hospitals,government - state,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100%,130 patients,al_hf-4
678,10046.0,university of alabama hospital,619 south 19th street,empty,empty,birmingham,al,35233.0,jefferson,2562651000.0,acute care hospitals,government - state,yes,pneumonia,pn-2,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),74%,247 patients,al_pn-2
679,10046.0,university of alabama hospital,children s asthma care,empty,empty,birmingham,al,35233.0,jefferson,2562651000.0,acute care hospitals,government - state,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,92%,bethel,al_pn-3b
680,10046.0,university of alabama hospital,619 south 19th street,empty,empty,birmingham,al,35233.0,jefferson,2562651000.0,acute care hospitals,government - state,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,100%,169 patients,al_pn-4
681,10046.0,university of alabama hospital,619 south 19th street,empty,empty,birmingham,al,35233.0,jefferson,2562651000.0,acute care hospitals,government - state,yes,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,92%,357 patients,al_pn-5c
682,10046.0,university of alabama hospital,619 south 19th street,empty,empty,birmingham,al,35233.0,jefferson,2562651000.0,acute care hospitals,government - state,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),85%,scip-card-2,al_pn-6
683,10046.0,university of alabama hospital,619 south 19th street,empty,empty,birmingham,al,35233.0,jefferson,2562651000.0,acute care hospitals,government - state,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,79%,242 patients,al_pn-7
684,10046.0,university of alabama hospital,619 south 19th street,empty,empty,birmingham,al,35233.0,jefferson,2562651000.0,acute care hospitals,government - state,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,69%,ak_hf-1,al_scip-card-2
685,10046.0,university of alabama hospital,619 south 19th street,empty,empty,birmingham,al,35233.0,jefferson,2562651000.0,acute care hospitals,government - state,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,88%,324 patients,al_scip-inf-1
686,10046.0,university of alabama hospital,619 south 19th street,empty,empty,birmingham,al,35233.0,jefferson,2562651000.0,acute care hospitals,government - state,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,95%,0 patients,al_scip-inf-2
687,10046.0,university of alabama hospital,619 south 19th street,empty,empty,birmingham,al,35233.0,bethel,2562651000.0,acute care hospitals,government - state,government - federal,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),87%,317 patients,al_scip-inf-3
688,10046.0,university of alabama hospital,619 south 19th street,empty,empty,birmingham,al,35233.0,jefferson,2562651000.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,76%,140 patients,al_scip-inf-4
689,10046.0,university of alabama hospital,619 south 19th street,empty,empty,birmingham,al,35233.0,jefferson,2562651000.0,acute care hospitals,government - state,yes,surgical infection prevention,scip-inf-6,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),97%,585 patients,al_scip-inf-6
690,10046.0,university of alabama hospital,619 south 19th street,empty,empty,birmingham,al,35233.0,jefferson,2562651000.0,acute care hospitals,government - state,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,79%,230 patients,al_scip-vte-1
691,10046.0,university of alabama hospital,619 south 19th street,empty,empty,birmingham,al,35233.0,jefferson,2562651000.0,acute care hospitals,government - state,yes,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,77%,224 patients,al_hf-4
692,10046.0,community hospital inc,yes,empty,empty,birmingham,al,35233.0,elmore,2562651000.0,montgomery,voluntary non-profit - private,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,77%,13 patients,al_ami-1
693,10046.0,community hospital inc,805 friendship road,empty,empty,tallassee,al,35233.0,elmore,2562651000.0,acute care hospitals,voluntary non-profit - private,no,surgical infection prevention,empty,heart attack patients given aspirin at discharge,100%,4 patients,al_ami-2
694,10046.0,community hospital inc,805 friendship road,empty,empty,tallassee,al,35233.0,elmore,2562651000.0,acute care hospitals,voluntary non-profit - private,no,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,st vincents blount,al_ami-3
695,10046.0,community hospital inc,805 friendship road,empty,empty,tallassee,al,35233.0,elmore,2562651000.0,acute care hospitals,voluntary non-profit - private,no,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,empty,0 patients,al_ami-4
696,10046.0,295 patients,101 sivley rd,empty,empty,tallassee,al,35233.0,elmore,2562651000.0,acute care hospitals,voluntary non-profit - private,no,heart attack,ami-5,heart attack patients given beta blocker at discharge,75%,4 patients,al_ami-5
697,10046.0,community hospital inc,805 friendship road,empty,empty,tallassee,al,35233.0,elmore,2562651000.0,acute care hospitals,voluntary non-profit - private,no,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,100%,0 patients,al_ami-7a
698,10046.0,community hospital inc,805 friendship road,empty,empty,tallassee,al,35233.0,jefferson,2562651000.0,acute care hospitals,voluntary non-profit - private,no,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,empty,0 patients,al_ami-8a
